TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,HighValue
TX001476,AC00229,114.23,2023-07-06 17:35:00,1,9,171,106.244.1.47,88,0,56,0,64,1,9523.72,2024-04-11 08:06:00,0
TX001477,AC00002,12.62,2023-05-05 16:35:00,1,12,362,93.160.83.196,67,1,33,0,61,1,6420.47,2024-04-11 08:09:00,0
TX001481,AC00111,366.93,2023-11-12 18:43:00,1,15,527,45.182.28.148,77,2,66,2,33,1,6697.79,2024-04-11 08:11:00,0
TX001491,AC00233,38.14,2023-07-04 16:16:00,1,32,12,160.212.125.105,71,1,50,1,165,1,9879.87,2024-04-11 08:07:00,0
TX001493,AC00277,736.32,2023-12-04 17:06:00,1,16,384,64.15.0.66,53,2,31,0,28,1,14268.95,2024-04-11 08:10:00,1
TX001497,AC00130,147.74,2023-05-09 16:52:00,1,33,51,12.246.170.239,33,1,23,3,15,1,1711.78,2024-04-11 08:12:00,0
TX001501,AC00496,342.57,2023-03-02 17:10:00,1,4,265,64.15.0.66,99,2,20,3,91,1,339.16,2024-04-11 08:09:00,0
TX001503,AC00341,33.63,2023-03-11 16:50:00,1,8,421,141.241.241.128,23,2,63,2,76,1,4324.4,2024-04-11 08:10:00,0
TX001504,AC00400,64.58,2023-04-12 18:06:00,1,12,486,21.190.11.223,55,1,55,2,173,1,6292.29,2024-04-11 08:11:00,0
TX001506,AC00249,160.52,2023-07-08 16:15:00,0,17,204,98.255.160.110,33,0,78,2,112,1,5379.25,2024-04-11 08:07:00,0
TX001508,AC00419,285.49,2023-11-08 18:42:00,0,5,379,41.82.55.163,70,1,53,0,109,1,6366.84,2024-04-11 08:12:00,0
TX001512,AC00345,288.43,2023-08-05 16:37:00,1,31,110,7.105.184.86,74,1,66,2,72,1,4577.09,2024-04-11 08:09:00,0
TX001513,AC00026,147.46,2023-12-10 16:58:00,0,0,288,78.69.172.205,70,2,65,0,205,1,7458.03,2024-04-11 08:11:00,0
TX001518,AC00302,736.53,2023-10-05 17:05:00,1,30,414,219.193.239.152,64,0,55,1,120,1,9826.26,2024-04-11 08:09:00,1
TX001520,AC00495,94.09,2023-12-09 16:32:00,1,24,325,116.237.223.50,41,1,27,3,203,1,646.85,2024-04-11 08:10:00,0
TX001528,AC00222,64.3,2023-04-09 17:36:00,1,21,69,219.98.242.240,14,0,55,2,67,1,7530.3,2024-04-11 08:11:00,0
TX001533,AC00218,170.45,2023-05-01 16:56:00,1,37,424,50.202.8.53,25,1,60,1,199,1,2284.41,2024-04-11 08:09:00,0
TX001538,AC00324,209.02,2023-03-03 17:08:00,1,12,450,97.4.209.133,7,0,21,3,74,1,187.9,2024-04-11 08:11:00,0
TX001540,AC00344,175.02,2023-10-04 16:23:00,1,31,459,105.6.30.244,91,2,28,3,71,1,1493.88,2024-04-11 08:09:00,0
TX001546,AC00163,388.77,2023-11-12 16:57:00,0,17,173,49.20.211.229,64,2,26,3,30,1,1658.49,2024-04-11 08:11:00,0
TX001548,AC00054,137.23,2023-07-04 16:50:00,1,14,166,82.51.236.134,83,1,64,0,63,1,13847.99,2024-04-11 08:08:00,0
TX001553,AC00127,5.64,2023-08-03 16:57:00,1,4,523,77.208.193.198,63,2,59,0,47,1,12703.24,2024-04-11 08:11:00,0
TX001554,AC00286,47.23,2023-03-08 18:18:00,0,22,24,188.225.207.71,33,2,73,2,160,1,6659.81,2024-04-11 08:11:00,0
TX001555,AC00497,239.41,2023-01-11 17:23:00,0,3,524,145.246.171.225,63,2,42,0,248,1,7860.65,2024-04-11 08:07:00,0
TX001556,AC00475,7.48,2023-03-07 16:46:00,1,35,448,27.93.195.98,24,0,55,1,29,1,1275.2,2024-04-11 08:12:00,0
TX001557,AC00470,170.97,2023-01-05 17:04:00,1,26,207,187.52.200.18,43,1,26,3,292,1,1265.27,2024-04-11 08:07:00,0
TX001561,AC00362,111.66,2023-07-06 18:18:00,0,42,292,62.251.170.72,67,2,48,1,140,1,5716.72,2024-04-11 08:07:00,0
TX001562,AC00015,250.01,2023-06-11 16:28:00,1,18,154,157.47.114.20,56,0,62,2,88,1,1541.48,2024-04-11 08:12:00,0
TX001564,AC00057,598.66,2023-10-01 16:51:00,0,5,247,52.50.209.49,31,1,32,1,222,1,2587.11,2024-04-11 08:11:00,1
TX001567,AC00466,896.79,2023-06-11 16:35:00,1,9,438,138.87.180.254,86,2,33,0,168,1,11146.74,2024-04-11 08:06:00,1
TX001568,AC00453,159.0,2023-06-03 18:04:00,1,19,411,77.92.193.22,58,0,49,1,38,1,369.79,2024-04-11 08:08:00,0
TX001573,AC00425,299.92,2023-09-10 18:41:00,1,10,159,201.113.165.203,6,0,27,3,122,1,1368.0,2024-04-11 08:08:00,0
TX001574,AC00123,77.54,2023-01-02 17:12:00,1,31,268,79.47.176.19,94,2,67,2,73,1,4536.38,2024-04-11 08:10:00,0
TX001577,AC00059,65.11,2023-07-09 16:47:00,1,26,165,223.32.70.156,25,0,34,1,150,1,8485.14,2024-04-11 08:08:00,0
TX001578,AC00233,67.07,2023-05-06 16:24:00,0,20,31,89.237.88.251,47,0,24,3,56,1,999.62,2024-04-11 08:10:00,0
TX001581,AC00428,469.46,2023-08-11 18:24:00,1,27,354,137.33.78.168,67,0,20,3,149,1,8640.56,2024-04-11 08:09:00,0
TX001583,AC00447,160.24,2023-08-08 17:06:00,1,42,286,98.39.212.221,18,0,31,1,15,1,5526.97,2024-04-11 08:09:00,0
TX001585,AC00358,434.17,2023-05-01 16:40:00,1,1,191,161.161.26.115,9,0,21,3,148,5,5335.44,2024-04-11 08:09:00,0
TX001590,AC00035,70.88,2023-04-12 16:18:00,0,29,246,169.67.220.37,86,1,74,2,176,1,1794.65,2024-04-11 08:06:00,0
TX001594,AC00413,854.64,2023-07-11 18:57:00,1,13,339,174.61.77.54,37,1,56,2,118,1,2989.25,2024-04-11 08:08:00,1
TX001595,AC00297,261.19,2023-12-01 17:12:00,1,28,458,88.55.149.101,77,0,64,2,52,1,7620.6,2024-04-11 08:09:00,0
TX001596,AC00207,220.68,2023-09-10 18:23:00,0,33,243,194.29.57.163,49,2,71,2,217,1,5549.2,2024-04-11 08:07:00,0
TX001597,AC00411,11.86,2023-05-09 16:43:00,1,34,132,148.112.151.27,53,1,31,1,129,1,6782.61,2024-04-11 08:08:00,0
TX001603,AC00058,199.14,2023-02-08 17:32:00,1,39,58,187.199.178.27,4,1,31,1,36,1,7001.25,2024-04-11 08:10:00,0
TX001604,AC00405,109.43,2023-11-01 18:07:00,1,10,505,33.212.169.157,53,0,70,2,140,1,1983.65,2024-04-11 08:09:00,0
TX001607,AC00317,757.79,2023-02-01 16:30:00,1,5,25,49.174.157.140,33,2,22,3,117,1,1443.02,2024-04-11 08:08:00,1
TX001612,AC00259,35.94,2023-08-05 16:22:00,0,14,152,149.84.108.18,49,1,23,3,141,1,1697.28,2024-04-11 08:09:00,0
TX001622,AC00063,37.4,2023-01-08 17:54:00,1,33,267,195.226.203.234,11,0,20,3,84,1,1519.51,2024-04-11 08:12:00,0
TX001623,AC00087,154.21,2023-02-01 16:01:00,1,24,415,190.251.45.32,82,2,46,1,75,1,8045.77,2024-04-11 08:10:00,0
TX001630,AC00334,378.2,2023-09-01 17:12:00,1,23,442,21.122.39.207,7,1,40,1,167,1,7372.81,2024-04-11 08:11:00,0
TX001634,AC00196,874.72,2023-03-03 16:21:00,1,37,83,200.164.13.160,84,2,28,1,173,1,4630.58,2024-04-11 08:08:00,1
TX001635,AC00358,929.6075,2023-06-10 16:05:00,1,22,7,26.105.49.129,65,0,24,3,150,1,1380.34,2024-04-11 08:10:00,1
TX001637,AC00126,125.0,2023-05-06 16:19:00,0,16,464,98.39.212.221,45,2,49,1,177,1,3215.76,2024-04-11 08:11:00,0
TX001638,AC00041,348.44,2023-06-11 17:58:00,1,3,503,175.166.115.182,33,2,24,3,147,1,1022.94,2024-04-11 08:09:00,0
TX001641,AC00261,1.41,2023-07-06 17:02:00,1,34,264,170.225.23.251,83,0,53,2,278,1,1244.17,2024-04-11 08:12:00,0
TX001642,AC00480,50.52,2023-06-04 16:03:00,1,20,465,161.177.41.214,64,1,54,0,293,1,12815.24,2024-04-11 08:06:00,0
TX001653,AC00458,633.87,2023-08-12 16:06:00,1,18,446,159.37.30.154,66,2,27,3,175,1,330.16,2024-04-11 08:09:00,1
TX001659,AC00171,165.55,2023-02-10 18:21:00,1,9,478,116.44.12.250,60,1,28,3,115,1,761.78,2024-04-11 08:08:00,0
TX001660,AC00456,53.79,2023-05-12 16:01:00,0,30,161,101.223.82.253,71,0,54,1,137,3,6229.36,2024-04-11 08:07:00,0
TX001661,AC00459,285.69,2023-06-12 18:15:00,1,24,106,141.169.67.34,63,0,63,2,35,1,2552.54,2024-04-11 08:07:00,0
TX001663,AC00289,293.85,2023-10-08 16:23:00,1,5,349,206.168.209.111,10,2,25,3,144,1,1919.97,2024-04-11 08:09:00,0
TX001664,AC00063,27.94,2023-03-11 18:44:00,1,1,2,141.201.46.191,92,1,79,2,120,1,1893.44,2024-04-11 08:08:00,0
TX001665,AC00394,270.36,2023-03-03 16:57:00,1,28,30,89.6.100.149,43,0,25,3,37,1,1783.04,2024-04-11 08:07:00,0
TX001667,AC00296,506.03,2023-12-07 16:14:00,1,11,504,115.30.82.168,99,1,21,3,21,1,1123.89,2024-04-11 08:09:00,1
TX001668,AC00495,206.95,2023-03-08 16:19:00,1,39,454,142.160.124.244,83,1,22,3,31,1,1817.65,2024-04-11 08:07:00,0
TX001669,AC00368,350.96,2023-08-06 16:26:00,1,40,348,97.106.5.76,45,0,63,2,167,1,5463.94,2024-04-11 08:08:00,0
TX001671,AC00458,46.12,2023-05-06 17:28:00,1,14,398,152.234.65.155,87,1,59,0,30,1,8874.01,2024-04-11 08:08:00,0
TX001674,AC00002,331.66,2023-11-09 17:52:00,1,19,34,1.198.76.182,39,0,76,2,145,1,7216.3,2024-04-11 08:08:00,0
TX001677,AC00399,556.04,2023-10-07 16:41:00,1,10,153,43.98.242.106,21,0,72,2,27,1,5200.04,2024-04-11 08:07:00,1
TX001680,AC00247,67.25,2023-03-07 16:38:00,1,24,311,42.3.3.101,12,2,19,3,157,1,467.4,2024-04-11 08:11:00,0
TX001686,AC00050,296.46,2023-09-11 16:11:00,1,9,227,54.252.249.33,45,1,23,3,136,1,558.99,2024-04-11 08:08:00,0
TX001688,AC00426,98.41,2023-12-06 17:09:00,1,34,152,181.223.246.123,51,2,27,3,48,1,912.71,2024-04-11 08:08:00,0
TX001689,AC00354,109.28,2023-09-06 16:20:00,1,36,40,159.37.30.154,81,2,36,1,112,4,6338.35,2024-04-11 08:07:00,0
TX001700,AC00244,152.34,2023-12-10 17:10:00,1,29,104,110.64.1.201,43,1,55,0,115,1,6853.51,2024-04-11 08:08:00,0
TX001704,AC00205,929.6075,2023-11-12 16:53:00,0,42,372,76.0.164.168,25,1,45,1,279,1,9927.75,2024-04-11 08:11:00,1
TX001706,AC00305,14.08,2023-06-02 18:18:00,1,9,340,101.90.40.193,58,1,57,2,154,1,3908.65,2024-04-11 08:08:00,0
TX001707,AC00048,929.6075,2023-09-08 17:32:00,1,7,262,4.134.78.167,29,0,42,0,121,1,11041.9,2024-04-11 08:07:00,1
TX001708,AC00366,566.33,2023-07-08 16:39:00,0,5,454,26.105.49.129,64,0,24,3,66,1,379.82,2024-04-11 08:07:00,1
TX001713,AC00390,583.3,2023-03-02 16:30:00,0,26,256,4.101.189.38,93,2,59,1,142,1,5896.01,2024-04-11 08:11:00,1
TX001714,AC00320,100.68,2023-12-01 16:44:00,1,22,370,60.153.124.80,21,2,63,2,139,1,1123.75,2024-04-11 08:12:00,0
TX001717,AC00289,651.55,2023-10-03 17:34:00,1,31,264,110.64.1.201,42,2,72,2,82,1,2325.78,2024-04-11 08:09:00,1
TX001718,AC00121,80.97,2023-09-01 17:27:00,1,39,205,146.69.70.214,25,2,38,0,157,1,5926.31,2024-04-11 08:09:00,0
TX001721,AC00197,201.53,2023-06-11 16:31:00,1,40,484,156.187.182.236,6,2,68,2,287,1,2732.86,2024-04-11 08:12:00,0
TX001722,AC00494,8.45,2023-10-02 17:45:00,1,30,156,152.140.239.181,21,0,22,3,141,1,1115.3,2024-04-11 08:07:00,0
TX001723,AC00193,435.98,2023-12-10 16:29:00,1,23,223,216.151.64.40,98,1,30,1,105,1,7334.08,2024-04-11 08:11:00,0
TX001724,AC00451,743.24,2023-07-07 17:31:00,0,16,206,72.192.101.196,83,2,19,3,109,1,1024.19,2024-04-11 08:08:00,1
TX001726,AC00246,290.86,2023-05-06 17:45:00,1,21,466,173.232.121.213,67,2,45,0,36,1,14631.88,2024-04-11 08:10:00,0
TX001727,AC00120,85.73,2023-01-03 16:09:00,1,41,57,134.222.122.238,99,0,41,0,266,1,14928.35,2024-04-11 08:08:00,0
TX001729,AC00499,40.03,2023-09-01 17:17:00,1,29,169,34.125.226.63,85,1,23,3,200,1,6408.8,2024-04-11 08:12:00,0
TX001733,AC00423,252.93,2023-06-02 16:05:00,1,32,463,130.29.230.16,0,0,75,2,222,1,2760.37,2024-04-11 08:07:00,0
TX001734,AC00108,238.54,2023-07-04 16:04:00,1,16,324,83.182.211.68,5,0,19,3,12,4,868.91,2024-04-11 08:07:00,0
TX001736,AC00387,58.7,2023-03-03 16:00:00,1,27,474,124.6.134.78,40,1,67,0,141,1,8937.35,2024-04-11 08:07:00,0
TX001737,AC00010,7.56,2023-06-02 16:38:00,1,25,273,205.45.234.42,69,0,40,0,145,1,8528.72,2024-04-11 08:07:00,0
TX001742,AC00304,428.61,2023-09-01 16:12:00,1,13,424,39.163.103.27,51,0,66,0,62,1,11937.04,2024-04-11 08:09:00,0
TX001743,AC00053,117.66,2023-03-08 18:19:00,0,22,40,34.125.226.63,13,1,39,0,126,1,6794.17,2024-04-11 08:07:00,0
TX001744,AC00432,165.8,2023-04-05 17:46:00,1,26,309,218.54.207.160,62,2,60,1,287,1,2064.76,2024-04-11 08:07:00,0
TX001747,AC00151,305.18,2023-05-06 17:48:00,1,6,529,93.146.251.20,64,2,58,2,216,1,4474.2,2024-04-11 08:08:00,0
TX001748,AC00305,506.9,2023-01-11 17:44:00,0,15,260,138.210.196.19,37,1,64,0,56,1,11471.87,2024-04-11 08:10:00,1
TX001753,AC00122,303.43,2023-06-06 17:32:00,1,41,133,200.136.146.93,28,1,22,3,30,1,1833.24,2024-04-11 08:08:00,0
TX001755,AC00111,270.54,2023-03-04 18:22:00,0,34,366,26.113.209.69,76,0,20,3,139,1,269.78,2024-04-11 08:09:00,0
TX001758,AC00050,326.03,2023-09-05 16:54:00,0,27,117,129.108.48.116,37,2,18,3,137,1,290.24,2024-04-11 08:11:00,0
TX001759,AC00141,148.26,2023-08-05 17:33:00,1,29,294,4.105.134.118,20,0,25,3,57,1,958.7,2024-04-11 08:12:00,0
TX001763,AC00124,819.48,2023-05-10 16:27:00,1,41,298,154.138.163.229,37,0,25,3,26,1,1804.5,2024-04-11 08:08:00,1
TX001764,AC00464,14.0,2023-06-09 16:24:00,1,35,272,106.140.105.35,62,0,49,1,173,1,7975.18,2024-04-11 08:09:00,0
TX001768,AC00398,473.2,2023-07-08 16:02:00,1,15,95,120.170.93.69,53,2,34,0,173,1,248.52,2024-04-11 08:10:00,0
TX001770,AC00076,168.99,2023-01-05 18:38:00,1,3,179,160.74.183.38,77,0,18,3,203,1,1523.57,2024-04-11 08:10:00,0
TX001772,AC00181,40.9,2023-01-06 18:27:00,1,5,406,5.74.9.122,23,0,55,0,37,1,1514.34,2024-04-11 08:11:00,0
TX001773,AC00071,78.91,2023-01-03 17:07:00,1,34,465,141.241.241.128,62,2,61,0,157,1,1817.43,2024-04-11 08:10:00,0
TX001774,AC00369,169.97,2023-07-12 17:33:00,0,36,149,144.228.168.6,59,0,22,3,12,1,6269.12,2024-04-11 08:09:00,0
TX001780,AC00349,268.7,2023-03-10 16:16:00,1,25,196,98.39.212.221,12,0,53,2,63,1,2104.74,2024-04-11 08:06:00,0
TX001781,AC00183,637.34,2023-01-09 16:19:00,1,16,239,150.83.4.238,17,0,51,2,278,1,5183.5,2024-04-11 08:09:00,1
TX001782,AC00478,216.76,2023-09-11 17:26:00,0,29,79,205.69.66.135,32,2,47,1,138,1,643.64,2024-04-11 08:09:00,0
TX001783,AC00398,418.02,2023-06-06 17:56:00,1,20,137,57.141.198.111,16,0,46,0,110,1,11011.86,2024-04-11 08:06:00,0
TX001784,AC00380,292.03,2023-04-09 16:20:00,0,22,497,167.104.180.235,49,0,46,1,154,1,951.33,2024-04-11 08:07:00,0
TX001785,AC00030,251.4,2023-05-07 16:52:00,1,40,383,189.20.224.220,22,0,57,2,178,1,2561.67,2024-04-11 08:11:00,0
TX001797,AC00146,929.6075,2023-06-09 16:03:00,1,36,371,16.131.3.140,3,0,30,0,250,1,13534.3,2024-04-11 08:07:00,1
TX001798,AC00359,297.6,2023-03-10 16:48:00,1,25,205,192.95.36.246,98,2,39,0,162,1,1461.17,2024-04-11 08:09:00,0
TX001802,AC00018,331.32,2023-05-06 17:24:00,1,34,258,200.164.13.160,77,1,61,0,137,5,13054.54,2024-04-11 08:07:00,0
TX001803,AC00401,223.76,2023-11-08 16:02:00,0,4,335,1.98.25.114,12,1,74,2,110,1,4102.23,2024-04-11 08:10:00,0
TX001805,AC00274,17.42,2023-08-11 17:24:00,1,9,393,218.238.171.184,5,0,74,2,150,1,6851.31,2024-04-11 08:12:00,0
TX001806,AC00354,491.91,2023-09-01 17:15:00,1,25,245,193.217.248.188,35,2,78,2,155,1,2421.94,2024-04-11 08:09:00,0
TX001808,AC00493,218.07,2023-06-11 18:42:00,1,2,1,9.230.41.239,66,1,23,3,243,1,443.62,2024-04-11 08:06:00,0
TX001812,AC00314,73.83,2023-05-01 18:29:00,1,19,412,44.67.137.125,96,2,69,0,69,1,6020.29,2024-04-11 08:06:00,0
TX001818,AC00222,918.95,2023-01-05 16:43:00,1,39,426,106.244.1.47,25,2,68,0,139,1,7006.46,2024-04-11 08:07:00,1
TX001822,AC00102,54.8,2023-01-06 16:15:00,1,0,135,87.50.72.69,92,1,34,1,140,1,4943.49,2024-04-11 08:08:00,0
TX001824,AC00137,31.39,2023-09-01 17:09:00,1,40,172,186.57.149.225,67,0,20,3,15,1,998.49,2024-04-11 08:06:00,0
TX001826,AC00458,5.71,2023-01-12 17:35:00,1,40,186,109.42.41.157,70,1,21,3,106,1,1285.42,2024-04-11 08:10:00,0
TX001840,AC00035,813.78,2023-07-08 17:42:00,0,1,470,101.90.40.193,11,0,54,0,55,1,14935.5,2024-04-11 08:08:00,1
TX001841,AC00003,237.97,2023-09-01 17:26:00,1,8,379,170.154.69.105,88,0,69,0,69,1,13486.15,2024-04-11 08:06:00,0
TX001842,AC00136,684.96,2023-09-01 16:19:00,1,23,339,165.114.224.47,69,0,21,3,31,1,526.67,2024-04-11 08:07:00,1
TX001843,AC00337,878.63,2023-06-04 16:59:00,1,8,476,61.95.76.233,79,0,60,1,139,1,4954.37,2024-04-11 08:07:00,1
TX001844,AC00265,276.56,2023-10-04 17:26:00,1,2,493,28.120.130.118,1,1,68,0,15,1,8942.58,2024-04-11 08:08:00,0
TX001851,AC00004,13.16,2023-01-05 17:36:00,1,23,80,161.177.41.214,83,1,43,1,98,1,1019.46,2024-04-11 08:10:00,0
TX001853,AC00304,73.01,2023-09-05 17:02:00,1,15,304,193.217.248.188,69,0,56,2,101,1,2833.12,2024-04-11 08:09:00,0
TX001855,AC00483,150.3,2023-07-08 17:25:00,1,19,276,188.77.83.72,76,2,41,0,204,1,14371.08,2024-04-11 08:08:00,0
TX001860,AC00029,116.97,2023-12-07 16:52:00,1,28,42,23.92.205.75,40,0,18,3,299,1,729.7,2024-04-11 08:08:00,0
TX001861,AC00228,11.06,2023-01-11 17:59:00,1,7,123,30.229.179.194,36,0,34,1,13,3,2782.21,2024-04-11 08:07:00,0
TX001866,AC00128,505.14,2023-03-01 17:33:00,1,32,327,48.89.167.189,57,0,68,2,179,1,2525.47,2024-04-11 08:11:00,1
TX001870,AC00396,145.77,2023-05-04 16:08:00,1,22,142,158.129.49.240,39,0,68,2,237,1,5294.98,2024-04-11 08:11:00,0
TX001873,AC00203,429.15,2023-09-03 16:21:00,1,19,155,41.0.10.107,53,1,26,3,218,1,712.13,2024-04-11 08:11:00,0
TX001874,AC00394,36.74,2023-06-02 17:21:00,1,40,49,187.52.200.18,93,1,33,0,133,1,6217.58,2024-04-11 08:07:00,0
TX001875,AC00258,79.14,2023-12-04 17:21:00,0,32,190,170.99.15.217,60,2,57,2,22,1,2229.56,2024-04-11 08:08:00,0
TX001876,AC00144,132.48,2023-09-08 18:38:00,1,5,79,44.197.126.59,61,1,36,1,101,1,9313.05,2024-04-11 08:07:00,0
TX001878,AC00285,203.76,2023-02-10 16:33:00,1,7,71,221.105.243.251,11,1,55,2,37,1,6747.16,2024-04-11 08:09:00,0
TX001879,AC00047,750.95,2023-08-09 18:16:00,1,6,417,136.105.231.135,99,1,78,2,27,1,5134.37,2024-04-11 08:11:00,1
TX001880,AC00460,0.84,2024-01-01 16:45:00,1,2,398,136.172.149.77,35,0,52,1,31,1,2207.54,2024-04-11 08:07:00,0
TX001881,AC00073,257.18,2023-10-07 17:00:00,1,20,366,81.67.222.238,9,2,67,0,28,1,13336.15,2024-04-11 08:10:00,0
TX001882,AC00253,767.66,2023-08-05 17:44:00,1,38,59,193.209.134.233,84,0,63,0,155,1,1801.69,2024-04-11 08:12:00,1
TX001883,AC00320,182.29,2023-10-05 16:55:00,1,36,155,13.30.106.126,31,2,54,0,123,1,522.39,2024-04-11 08:08:00,0
TX001884,AC00462,184.51,2023-04-09 16:34:00,0,32,339,169.67.220.37,20,2,54,0,118,1,9381.64,2024-04-11 08:09:00,0
TX001885,AC00071,451.31,2023-04-12 16:57:00,1,13,15,68.254.244.208,45,0,62,2,166,5,2963.29,2024-04-11 08:07:00,0
TX001886,AC00363,144.1,2023-07-07 17:24:00,1,6,172,49.29.37.185,64,1,57,0,30,1,11523.64,2024-04-11 08:10:00,0
TX001887,AC00448,72.5,2023-10-04 17:48:00,1,13,327,201.113.165.203,52,0,40,0,30,1,12723.62,2024-04-11 08:11:00,0
TX001888,AC00206,74.11,2023-08-09 16:09:00,0,41,250,147.119.62.178,64,2,69,2,71,4,3920.11,2024-04-11 08:08:00,0
TX001889,AC00181,22.15,2023-03-05 16:26:00,1,10,345,83.182.211.68,64,1,44,0,73,1,7451.83,2024-04-11 08:11:00,0
TX001890,AC00213,777.92,2023-12-06 18:56:00,1,2,101,194.88.79.54,44,1,62,0,97,1,7061.58,2024-04-11 08:09:00,1
TX001892,AC00451,406.33,2023-02-10 16:41:00,0,24,225,150.83.4.238,65,1,59,1,103,1,4298.34,2024-04-11 08:07:00,0
TX001893,AC00192,767.41,2023-07-09 16:28:00,1,13,46,116.175.11.222,20,0,56,0,27,1,12799.34,2024-04-11 08:08:00,1
TX001898,AC00085,702.87,2023-07-06 17:06:00,1,42,268,216.31.34.238,32,0,19,3,184,1,1237.5,2024-04-11 08:11:00,1
TX001900,AC00185,868.05,2023-12-01 16:35:00,0,36,205,197.52.3.107,23,2,49,1,119,1,3931.03,2024-04-11 08:09:00,1
TX001902,AC00384,179.0,2023-06-09 16:01:00,1,15,439,49.10.93.200,52,0,78,2,121,1,7310.88,2024-04-11 08:10:00,0
TX001903,AC00336,929.6075,2023-12-06 16:25:00,0,30,527,111.78.64.133,4,2,73,2,37,1,1385.74,2024-04-11 08:09:00,1
TX001905,AC00378,227.61,2023-07-08 16:16:00,1,15,129,220.179.173.114,24,2,71,2,61,1,4405.28,2024-04-11 08:07:00,0
TX001917,AC00373,93.14,2023-02-01 16:47:00,1,22,468,83.207.115.164,91,2,67,2,151,1,5473.82,2024-04-11 08:07:00,0
TX001919,AC00463,79.33,2023-06-12 16:10:00,0,19,124,64.15.0.66,25,2,51,0,109,1,14798.1,2024-04-11 08:07:00,0
TX001920,AC00030,76.89,2023-10-05 17:49:00,1,6,506,199.103.32.145,10,0,55,0,132,1,7374.26,2024-04-11 08:10:00,0
TX001923,AC00499,242.17,2023-08-06 16:28:00,1,17,336,111.226.226.202,31,0,60,0,147,1,883.72,2024-04-11 08:10:00,0
TX001926,AC00062,138.33,2023-07-07 17:58:00,1,9,149,31.127.129.152,10,2,21,3,69,1,232.56,2024-04-11 08:09:00,0
TX001936,AC00328,378.68,2023-06-01 17:23:00,1,13,492,31.75.105.19,94,0,60,0,239,1,7627.04,2024-04-11 08:07:00,0
TX001938,AC00231,26.31,2023-11-08 16:38:00,0,2,297,187.199.178.27,27,2,77,2,163,1,7095.76,2024-04-11 08:06:00,0
TX001941,AC00196,428.62,2023-05-06 16:02:00,1,33,32,71.93.189.160,27,1,55,2,72,1,3473.24,2024-04-11 08:10:00,0
TX001944,AC00213,117.25,2023-03-04 16:35:00,0,1,221,98.39.212.221,90,2,31,0,73,1,13694.68,2024-04-11 08:08:00,0
TX001945,AC00165,135.27,2023-10-08 16:16:00,1,1,397,166.79.195.157,49,0,48,0,131,1,9410.51,2024-04-11 08:09:00,0
TX001946,AC00299,185.1,2023-08-08 16:21:00,1,0,499,211.97.88.141,4,1,53,2,23,1,6115.63,2024-04-11 08:10:00,0
TX001952,AC00389,557.26,2023-04-10 17:06:00,1,38,150,197.23.128.119,75,0,69,0,53,1,5237.12,2024-04-11 08:09:00,1
TX001954,AC00275,27.44,2023-06-11 17:23:00,1,4,344,177.172.184.163,56,0,62,2,164,1,5950.48,2024-04-11 08:08:00,0
TX001956,AC00449,80.38,2023-06-03 16:25:00,1,18,519,1.238.163.61,63,2,52,0,116,1,9662.88,2024-04-11 08:09:00,0
TX001957,AC00248,26.1,2023-01-12 17:45:00,0,11,13,170.154.69.105,31,1,66,0,115,1,5243.0,2024-04-11 08:10:00,0
TX001958,AC00301,845.14,2023-09-01 16:21:00,0,28,124,8.244.162.185,25,1,73,2,183,1,1702.65,2024-04-11 08:11:00,1
TX001962,AC00276,418.03,2023-04-09 17:46:00,1,2,296,47.167.178.158,50,2,58,0,161,1,10721.29,2024-04-11 08:08:00,0
TX001966,AC00187,36.63,2023-04-05 17:02:00,1,24,424,16.94.155.46,93,0,75,2,261,1,7941.73,2024-04-11 08:07:00,0
TX001969,AC00016,705.34,2023-12-09 18:52:00,1,42,425,63.67.150.226,25,2,59,0,124,1,5003.22,2024-04-11 08:12:00,1
TX001970,AC00189,146.55,2023-03-08 18:35:00,1,41,130,82.75.200.117,1,2,54,2,124,5,4087.44,2024-04-11 08:07:00,0
TX001974,AC00407,584.41,2023-02-01 16:51:00,1,19,253,124.180.225.109,50,0,23,3,41,1,4475.22,2024-04-11 08:11:00,1
TX001975,AC00195,584.98,2023-12-06 16:25:00,0,6,142,201.95.180.152,92,1,55,2,121,1,6521.05,2024-04-11 08:07:00,1
TX001977,AC00006,173.13,2023-05-10 16:46:00,0,1,371,5.50.152.168,43,2,20,3,288,1,1490.34,2024-04-11 08:07:00,0
TX001981,AC00386,135.43,2023-06-10 16:14:00,1,38,469,120.170.93.69,30,0,57,2,92,1,5315.83,2024-04-11 08:08:00,0
TX001983,AC00439,308.94,2023-03-04 16:35:00,1,20,489,49.20.211.229,91,2,25,3,167,1,1931.66,2024-04-11 08:07:00,0
TX001985,AC00303,929.6075,2023-08-08 17:15:00,1,30,25,195.164.171.146,70,2,19,3,50,1,9963.39,2024-04-11 08:09:00,1
TX001988,AC00225,97.74,2023-04-09 16:46:00,0,20,170,218.238.171.184,45,2,41,1,137,1,4113.63,2024-04-11 08:07:00,0
